日期,日期間距,買進匯率,賣出匯率,差距
20131125,16034,39.9,40.3,-1.0
20131126,16035,39.9,40.3,-1.0
20131127,16036,40.04,40.44,-1.0
20131128,16037,40.02,40.42,-1.0
20131129,16038,40.1,40.5,-1.0
20131202,16041,40.02,40.42,-1.0
20131203,16042,39.93,40.33,-1.0
20131204,16043,40.0,40.4,-1.0
20131205,16044,40.13,40.53,-1.0
20131206,16045,40.24,40.64,-1.0
20131209,16048,40.34,40.74,-1.0
20131210,16049,40.47,40.87,-1.0
20131211,16050,40.57,40.97,-1.0
20131212,16051,40.66,41.06,-1.0
20131213,16052,40.55,40.95,-1.0
20131216,16055,40.61,41.01,-1.0
20131217,16056,40.67,41.07,-1.0
20131218,16057,40.7,41.1,-1.0
20131219,16058,40.64,41.04,-1.0
20131220,16059,40.6,41.0,-1.0
20131223,16062,40.83,41.23,-1.0
20131224,16063,40.87,41.27,-1.0
20131225,16064,40.82,41.22,-1.0
20131226,16065,40.87,41.27,-1.0
20131227,16066,41.07,41.47,-1.0
20131230,16069,40.98,41.38,-1.0
20131231,16070,41.05,41.45,-1.0
20140102,16072,40.89,41.29,-1.0
20140103,16073,40.71,41.11,-1.0
20140106,16076,40.61,41.01,-1.0
20140107,16077,40.79,41.19,-1.0
20140108,16078,40.86,41.26,-1.0
20140109,16079,40.75,41.15,-1.0
20140110,16080,40.72,41.12,-1.0
20140113,16083,40.87,41.27,-1.0
20140114,16084,40.87,41.27,-1.0
20140115,16085,40.88,41.28,-1.0
20140116,16086,40.77,41.17,-1.0
20140117,16087,40.75,41.15,-1.0
20140120,16090,40.69,41.09,-1.0
20140121,16091,40.67,41.07,-1.0
20140122,16092,40.64,41.04,-1.0
20140123,16093,41.01,41.41,-1.0
20140124,16094,41.33,41.73,-1.0
20140127,16097,41.49,41.89,-1.0
20140128,16098,41.32,41.72,-1.0
20140129,16099,41.24,41.64,-1.0
20140205,16106,40.87,41.27,-1.0
20140206,16107,40.78,41.18,-1.0
20140207,16108,40.97,41.37,-1.0
20140210,16111,41.17,41.57,-1.0
20140211,16112,41.24,41.64,-1.0
20140212,16113,41.14,41.54,-1.0
20140213,16114,41.12,41.52,-1.0
20140214,16115,41.32,41.72,-1.0
20140217,16118,41.26,41.66,-1.0
20140218,16119,41.36,41.76,-1.0
20140219,16120,41.48,41.88,-1.0
20140220,16121,41.42,41.82,-1.0
20140221,16122,41.36,41.76,-1.0
20140224,16125,41.5,41.9,-1.0
20140225,16126,41.54,41.94,-1.0
20140226,16127,41.45,41.85,-1.0
20140227,16128,41.23,41.63,-1.0
20140303,16132,41.56,41.96,-1.0
20140304,16133,41.46,41.86,-1.0
20140305,16134,41.41,41.81,-1.0
20140306,16135,41.39,41.79,-1.0
20140307,16136,41.76,42.16,-1.0
20140310,16139,41.91,42.31,-1.0
20140311,16140,41.75,42.15,-1.0
20140312,16141,41.81,42.21,-1.0
20140313,16142,42.1,42.5,-1.0
20140314,16143,41.85,42.25,-1.0
20140317,16146,41.91,42.31,-1.0
20140318,16147,42.0,42.4,-1.0
20140319,16148,42.15,42.55,-1.0
20140320,16149,42.07,42.47,-1.0
20140321,16150,41.95,42.35,-1.0
20140324,16153,41.98,42.38,-1.0
20140325,16154,42.07,42.47,-1.0
20140326,16155,41.99,42.39,-1.0
20140327,16156,41.86,42.26,-1.0
20140328,16157,41.74,42.14,-1.0
20140331,16160,41.73,42.13,-1.0
20140401,16161,41.69,42.09,-1.0
20140402,16162,41.6,42.0,-1.0
20140403,16163,41.48,41.88,-1.0
20140407,16167,41.29,41.69,-1.0
20140408,16168,41.46,41.86,-1.0
20140409,16169,41.32,41.72,-1.0
20140410,16170,41.37,41.77,-1.0
20140411,16171,41.66,42.06,-1.0
20140414,16174,41.63,42.03,-1.0
20140415,16175,41.42,41.82,-1.0
20140416,16176,41.55,41.95,-1.0
20140417,16177,41.55,41.95,-1.0
20140418,16178,41.53,41.93,-1.0
20140421,16181,41.6,42.0,-1.0
20140422,16182,41.58,41.98,-1.0
20140423,16183,41.65,42.05,-1.0
20140424,16184,41.66,42.06,-1.0
20140425,16185,41.69,42.09,-1.0
20140428,16188,41.76,42.16,-1.0
20140429,16189,41.7,42.1,-1.0
20140430,16190,41.49,41.89,-1.0
20140502,16192,41.61,42.01,-1.0
20140505,16195,41.57,41.97,-1.0
20140506,16196,41.74,42.14,-1.0
20140507,16197,41.76,42.16,-1.0
20140508,16198,41.74,42.14,-1.0
20140509,16199,41.47,41.87,-1.0
20140512,16202,41.32,41.72,-1.0
20140513,16203,41.33,41.73,-1.0
20140514,16204,41.27,41.67,-1.0
20140515,16205,41.05,41.45,-1.0
20140516,16206,41.19,41.59,-1.0
20140519,16209,41.14,41.54,-1.0
20140520,16210,41.11,41.51,-1.0
20140521,16211,41.17,41.57,-1.0
20140522,16212,41.02,41.42,-1.0
20140523,16213,40.89,41.29,-1.0
20140526,16216,40.87,41.27,-1.0
20140527,16217,40.91,41.31,-1.0
20140528,16218,40.8,41.2,-1.0
20140529,16219,40.65,41.05,-1.0
20140530,16220,40.7,41.1,-1.0
20140603,16224,40.63,41.03,-1.0
20140604,16225,40.71,41.11,-1.0
20140605,16226,40.67,41.07,-1.0
20140606,16227,40.85,41.25,-1.0
20140609,16230,40.75,41.15,-1.0
20140610,16231,40.57,40.97,-1.0
20140611,16232,40.42,40.82,-1.0
20140612,16233,40.4,40.8,-1.0
20140613,16234,40.58,40.98,-1.0
20140616,16237,40.39,40.79,-1.0
20140617,16238,40.47,40.87,-1.0
20140618,16239,40.47,40.87,-1.0
20140619,16240,40.62,41.02,-1.0
20140620,16241,40.63,41.03,-1.0
20140623,16244,40.57,40.97,-1.0
20140624,16245,40.59,40.99,-1.0
20140625,16246,40.64,41.04,-1.0
20140626,16247,40.62,41.02,-1.0
20140627,16248,40.54,40.94,-1.0
20140630,16251,40.59,40.99,-1.0
20140701,16252,40.72,41.12,-1.0
20140702,16253,40.62,41.02,-1.0
20140703,16254,40.62,41.02,-1.0
20140704,16255,40.41,40.81,-1.0
20140707,16258,40.45,40.85,-1.0
20140708,16259,40.44,40.84,-1.0
20140709,16260,40.51,40.91,-1.0
20140710,16261,40.57,40.97,-1.0
20140711,16262,40.54,40.94,-1.0
20140714,16265,40.65,41.05,-1.0
20140715,16266,40.64,41.04,-1.0
20140716,16267,40.55,40.95,-1.0
20140717,16268,40.45,40.85,-1.0
20140718,16269,40.38,40.78,-1.0
20140721,16272,40.36,40.76,-1.0
20140722,16273,40.31,40.71,-1.0
20140724,16275,40.21,40.61,-1.0
20140725,16276,40.17,40.57,-1.0
20140728,16279,40.09,40.49,-1.0
20140729,16280,40.03,40.43,-1.0
20140730,16281,40.0,40.4,-1.0
20140731,16282,39.98,40.38,-1.0
20140801,16283,39.95,40.35,-1.0
20140804,16286,40.08,40.48,-1.0
20140805,16287,40.0,40.4,-1.0
20140806,16288,39.93,40.33,-1.0
20140807,16289,39.93,40.33,-1.0
20140808,16290,40.03,40.43,-1.0
20140811,16293,40.01,40.41,-1.0
20140812,16294,39.91,40.31,-1.0
20140813,16295,39.88,40.28,-1.0
20140814,16296,39.89,40.29,-1.0
20140815,16297,39.93,40.33,-1.0
20140818,16300,39.94,40.34,-1.0
20140819,16301,39.86,40.26,-1.0
20140820,16302,39.67,40.07,-1.0
20140821,16303,39.6,40.0,-1.0
20140822,16304,39.64,40.04,-1.0
20140825,16307,39.35,39.75,-1.0
20140826,16308,39.39,39.79,-1.0
20140827,16309,39.25,39.65,-1.0
20140828,16310,39.3,39.7,-1.0
20140829,16311,39.19,39.59,-1.0
20140901,16314,39.04,39.44,-1.0
20140902,16315,39.07,39.47,-1.0
20140903,16316,39.09,39.49,-1.0
20140904,16317,39.11,39.51,-1.0
20140905,16318,38.52,38.92,-1.0
20140909,16322,38.38,38.78,-1.0
20140910,16323,38.57,38.97,-1.0
20140911,16324,38.59,38.99,-1.0
20140912,16325,38.59,38.99,-1.0
20140915,16328,38.7,39.1,-1.0
20140916,16329,38.81,39.21,-1.0
20140917,16330,38.84,39.24,-1.0
20140918,16331,38.76,39.16,-1.0
20140919,16332,38.75,39.15,-1.0
20140922,16335,38.66,39.06,-1.0
20140923,16336,38.68,39.08,-1.0
20140924,16337,38.68,39.08,-1.0
20140925,16338,38.36,38.76,-1.0
20140926,16339,38.41,38.81,-1.0
20140929,16342,38.47,38.87,-1.0
20140930,16343,38.4,38.8,-1.0
20141001,16344,38.17,38.57,-1.0
20141002,16345,38.22,38.62,-1.0
20141003,16346,38.25,38.65,-1.0
