日期,日期間距,買進匯率,賣出匯率,差距
20140310,16139,4.915,4.965,-1.0
20140311,16140,4.912,4.962,-1.0
20140312,16141,4.908,4.958,-1.0
20140313,16142,4.913,4.963,-1.0
20140314,16143,4.902,4.952,-1.0
20140317,16146,4.893,4.943,-1.0
20140318,16147,4.883,4.933,-1.0
20140319,16148,4.884,4.934,-1.0
20140320,16149,4.896,4.946,-1.0
20140321,16150,4.902,4.952,-1.0
20140324,16153,4.908,4.958,-1.0
20140325,16154,4.918,4.968,-1.0
20140326,16155,4.901,4.951,-1.0
20140327,16156,4.891,4.941,-1.0
20140328,16157,4.889,4.939,-1.0
20140331,16160,4.874,4.924,-1.0
20140401,16161,4.867,4.917,-1.0
20140402,16162,4.857,4.907,-1.0
20140403,16163,4.849,4.899,-1.0
20140407,16167,4.84,4.89,-1.0
20140408,16168,4.851,4.901,-1.0
20140409,16169,4.827,4.877,-1.0
20140410,16170,4.806,4.856,-1.0
20140411,16171,4.822,4.872,-1.0
20140414,16174,4.83,4.88,-1.0
20140415,16175,4.815,4.865,-1.0
20140416,16176,4.816,4.866,-1.0
20140417,16177,4.821,4.871,-1.0
20140418,16178,4.823,4.873,-1.0
20140421,16181,4.824,4.874,-1.0
20140422,16182,4.827,4.877,-1.0
20140423,16183,4.823,4.873,-1.0
20140424,16184,4.82,4.87,-1.0
20140425,16185,4.811,4.861,-1.0
20140428,16188,4.811,4.861,-1.0
20140429,16189,4.799,4.849,-1.0
20140430,16190,4.789,4.839,-1.0
20140502,16192,4.794,4.844,-1.0
20140505,16195,4.791,4.841,-1.0
20140506,16196,4.81,4.86,-1.0
20140507,16197,4.805,4.855,-1.0
20140508,16198,4.805,4.855,-1.0
20140509,16199,4.806,4.856,-1.0
20140512,16202,4.807,4.857,-1.0
20140513,16203,4.81,4.86,-1.0
20140514,16204,4.823,4.873,-1.0
20140515,16205,4.815,4.865,-1.0
20140516,16206,4.811,4.861,-1.0
20140519,16209,4.802,4.852,-1.0
20140520,16210,4.808,4.858,-1.0
20140521,16211,4.811,4.861,-1.0
20140522,16212,4.806,4.856,-1.0
20140523,16213,4.801,4.851,-1.0
20140526,16216,4.801,4.851,-1.0
20140527,16217,4.794,4.844,-1.0
20140528,16218,4.779,4.829,-1.0
20140529,16219,4.778,4.828,-1.0
20140530,16220,4.78,4.83,-1.0
20140603,16224,4.773,4.823,-1.0
20140604,16225,4.778,4.828,-1.0
20140605,16226,4.772,4.822,-1.0
20140606,16227,4.784,4.834,-1.0
20140609,16230,4.787,4.837,-1.0
20140610,16231,4.798,4.848,-1.0
20140611,16232,4.79,4.84,-1.0
20140612,16233,4.797,4.847,-1.0
20140613,16234,4.81,4.86,-1.0
20140616,16237,4.799,4.849,-1.0
20140617,16238,4.789,4.839,-1.0
20140618,16239,4.788,4.838,-1.0
20140619,16240,4.784,4.834,-1.0
20140620,16241,4.79,4.84,-1.0
20140623,16244,4.79,4.84,-1.0
20140624,16245,4.785,4.835,-1.0
20140625,16246,4.784,4.834,-1.0
20140626,16247,4.783,4.833,-1.0
20140627,16248,4.783,4.833,-1.0
20140630,16251,4.785,4.835,-1.0
20140701,16252,4.788,4.838,-1.0
20140702,16253,4.78,4.83,-1.0
20140703,16254,4.78,4.83,-1.0
20140704,16255,4.787,4.837,-1.0
20140707,16258,4.798,4.848,-1.0
20140708,16259,4.792,4.842,-1.0
20140709,16260,4.796,4.846,-1.0
20140710,16261,4.794,4.844,-1.0
20140711,16262,4.795,4.845,-1.0
20140714,16265,4.798,4.848,-1.0
20140715,16266,4.8,4.85,-1.0
20140716,16267,4.816,4.866,-1.0
20140717,16268,4.816,4.866,-1.0
20140718,16269,4.806,4.856,-1.0
20140721,16272,4.806,4.856,-1.0
20140722,16273,4.807,4.857,-1.0
20140724,16275,4.817,4.867,-1.0
20140725,16276,4.815,4.865,-1.0
20140728,16279,4.821,4.871,-1.0
20140729,16280,4.82,4.87,-1.0
20140730,16281,4.833,4.883,-1.0
20140731,16282,4.829,4.879,-1.0
20140801,16283,4.828,4.878,-1.0
20140804,16286,4.828,4.878,-1.0
20140805,16287,4.833,4.883,-1.0
20140806,16288,4.842,4.892,-1.0
20140807,16289,4.839,4.889,-1.0
20140808,16290,4.853,4.903,-1.0
20140811,16293,4.85,4.9,-1.0
20140812,16294,4.844,4.894,-1.0
20140813,16295,4.844,4.894,-1.0
20140814,16296,4.849,4.899,-1.0
20140815,16297,4.854,4.904,-1.0
20140818,16300,4.854,4.904,-1.0
20140819,16301,4.856,4.906,-1.0
20140820,16302,4.853,4.903,-1.0
20140821,16303,4.847,4.897,-1.0
20140822,16304,4.843,4.893,-1.0
20140825,16307,4.843,4.893,-1.0
20140826,16308,4.843,4.893,-1.0
20140827,16309,4.839,4.889,-1.0
20140828,16310,4.837,4.887,-1.0
20140829,16311,4.835,4.885,-1.0
20140901,16314,4.835,4.885,-1.0
20140902,16315,4.838,4.888,-1.0
20140903,16316,4.84,4.89,-1.0
20140904,16317,4.844,4.894,-1.0
20140905,16318,4.842,4.892,-1.0
20140909,16322,4.853,4.903,-1.0
20140910,16323,4.86,4.91,-1.0
20140911,16324,4.862,4.912,-1.0
20140912,16325,4.861,4.911,-1.0
20140915,16328,4.858,4.908,-1.0
20140916,16329,4.859,4.909,-1.0
20140917,16330,4.869,4.919,-1.0
20140918,16331,4.888,4.938,-1.0
20140919,16332,4.892,4.942,-1.0
20140922,16335,4.889,4.939,-1.0
20140923,16336,4.893,4.943,-1.0
20140924,16337,4.898,4.948,-1.0
20140925,16338,4.9,4.95,-1.0
20140926,16339,4.903,4.953,-1.0
20140929,16342,4.922,4.972,-1.0
20140930,16343,4.907,4.957,-1.0
20141001,16344,4.904,4.954,-1.0
20141002,16345,4.908,4.958,-1.0
20141003,16346,4.909,4.959,-1.0
